853370,LS9 9NU,53.796679239001300,-1.516679664389040
853371,LS9 9NW,53.793710456436900,-1.511567621911290
853372,LS9 9NX,53.796644694284400,-1.517029234798170
853374,LS9 9XN,53.827163000000000,-1.456774000000000
853375,LS98 1FD,53.773727147548200,-1.517534983424300
853376,LS98 3AB,53.765714973905900,-1.500514000000000
853377,LS98 3HX,53.791061704902700,-1.549000489812820
853378,LS98 4SA,53.791061704902700,-1.549000489812820
853380,LS99 2AR,53.765714973905900,-1.500514000000000
853381,LS99 2AU,53.765714973905900,-1.500514000000000
853382,LS99 2BD,53.765714973905900,-1.500514000000000
853383,LS99 2BL,53.765714973905900,-1.500514000000000
853384,LS99 2LZ,53.765714973905900,-1.500514000000000
853385,LS99 2WA,53.765714973905900,-1.500514000000000
853386,LS99 2XA,53.765714973905900,-1.500514000000000
853387,LS99 3JP,53.806852745917200,-1.683674664314090
853425,LS9 7SS,53.802112000000000,-1.528612000000000
853426,LS9 7ST,53.802266470229900,-1.527122418569410
853427,LS9 7SU,53.802091692244600,-1.526107095134440
853428,LS9 7SW,53.802166000000000,-1.528703000000000
853429,LS9 7SX,53.801302936778500,-1.526662576266360
853430,LS9 7SY,53.801228938464100,-1.526132000533500
853431,LS9 7SZ,53.802483847947400,-1.525267580132760
853432,LS9 7TA,53.802097079049600,-1.525196029357750
853433,LS9 7TB,53.801177000000000,-1.524096741945340
853434,LS9 7TD,53.800957203258400,-1.527881108085000
853435,LS9 7TE,53.800957203258400,-1.527881108085000
853436,LS9 7TF,53.806869000000000,-1.520359000000000
853438,LS9 7TU,53.806607000000000,-1.526618000000000
853439,LS9 7TW,53.801297000787700,-1.527436982602710
853440,LS9 7TZ,53.802098000000000,-1.525196000000000
853441,LS9 7UA,53.804889308121000,-1.519910687601290
853442,LS9 7UB,53.804889308121000,-1.519910687601290
853443,LS9 7UD,53.805282879854200,-1.519435472057700
853444,LS9 7UE,53.805282879854200,-1.519435472057700
853445,LS9 7UF,53.805667340300500,-1.518929982395170
853446,LS9 7UG,53.805667340300500,-1.518929982395170
853447,LS9 7UH,53.805627490335600,-1.517958617649910
853448,LS9 7UJ,53.804725342803700,-1.519365922345660
853449,LS9 7UL,53.804056000000000,-1.520224000000000
853450,LS9 7UQ,53.805354870725700,-1.517217697679000
853451,LS9 7UT,53.827163000000000,-1.456774000000000
853453,LS9 7UY,53.799161321277900,-1.521509495795820
853454,LS9 7UZ,53.799274221689000,-1.520521355202370
853455,LS9 7WR,53.827163000000000,-1.456774000000000
853457,LS9 8AA,53.796571498757100,-1.532591033384190
853458,LS9 8AB,53.796472043098400,-1.532440324783430
853459,LS9 8AD,53.796102128922200,-1.532080086828200
853460,LS9 8AE,53.793060922445300,-1.531430000000000
853461,LS9 8AF,53.793060922445300,-1.531430000000000
853462,LS9 8AG,53.796783411073800,-1.533924649885900
853463,LS9 8AH,53.797114000000000,-1.533238000000000
853464,LS9 8AJ,53.796961000000000,-1.533209000000000
853466,LS9 8AN,53.792826116199300,-1.530962842670740
853467,LS9 8AP,53.792699279958200,-1.530706196528460
853468,LS9 8AQ,53.797103661876800,-1.533070931038030
853469,LS9 8AR,53.792869689304400,-1.530613214953790
853470,LS9 8AS,53.792618000000000,-1.523527000000000
853471,LS9 8AT,53.796096039545200,-1.532824035613790
853472,LS9 8AU,53.794692000000000,-1.532156000000000
853473,LS9 8AX,53.795008828044000,-1.532380000000000
853474,LS9 8AY,53.794692000000000,-1.532156000000000
853475,LS9 8AZ,53.794692000000000,-1.532156000000000
853476,LS9 8BA,53.794077299064700,-1.533742106717320
853477,LS9 8BB,53.794077299064700,-1.533742106717320
853478,LS9 8BD,53.794251000000000,-1.531903000000000
853479,LS9 8BE,53.794260000000000,-1.532022383098460
853480,LS9 8BN,53.797621738254500,-1.534552995538380
853481,LS9 8BP,53.794722000000000,-1.530577000000000
853482,LS9 8BR,53.794740606708100,-1.530971856628820
853483,LS9 8BT,53.797621738254500,-1.534552995538380
853484,LS9 8BX,53.795008828044000,-1.532683000000000
853485,LS9 8BY,53.795008828044000,-1.532683000000000
853486,LS9 8BZ,53.795008828044000,-1.532683000000000
853525,LS9 8DA,53.794244463073600,-1.532814238643690
853526,LS9 8DB,53.796287934307300,-1.524472179570490
853529,LS9 8DR,53.794209000000000,-1.532739000000000
853530,LS9 8DS,53.793042116750700,-1.531036334996690
853531,LS9 8DT,53.792077000000000,-1.530000000000000
853532,LS9 8DW,53.792626369142600,-1.530448950014330
853533,LS9 8DX,53.792194367254100,-1.530301973578760
853534,LS9 8DZ,53.794209000000000,-1.532739000000000
853535,LS9 8EE,53.791622312418500,-1.528820756689160
853536,LS9 8ES,53.797578180771300,-1.523455593947690
853537,LS9 8EU,53.792837850788600,-1.529368804404830
853538,LS9 8EZ,53.796747807785800,-1.524846517465720
853539,LS9 8FG,53.790613322689000,-1.525947996173240
853540,LS9 8FH,53.790613322689000,-1.525947996173240
853541,LS9 8FL,53.790613322689000,-1.525947996173240
853542,LS9 8FR,53.794739000000000,-1.528027000000000
853543,LS9 8HB,53.796323000000000,-1.528631000000000
853544,LS9 8HE,53.796322000000000,-1.530654415395090
853545,LS9 8HF,53.795560754029200,-1.529247252295850
853546,LS9 8HG,53.794383906817700,-1.529397048532850
853547,LS9 8HP,53.795612475153900,-1.528684973725390
853548,LS9 8HQ,53.794372357420600,-1.528744410846540
853549,LS9 8HW,53.795609670652700,-1.527971494726980
853550,LS9 8HY,53.797033730186500,-1.522156145891050
853551,LS9 8HZ,53.795642000000000,-1.520060051006490
853552,LS9 8JA,53.795696897509100,-1.520501411185250
853553,LS9 8JB,53.795586114592400,-1.522202000000000
853554,LS9 8JD,53.795725073279900,-1.520804712375660
853555,LS9 8JF,53.795219252987900,-1.522434835132110
853556,LS9 8JL,53.794576000000000,-1.523247000000000
853557,LS9 8JP,53.795845000000000,-1.523536000000000
853558,LS9 8JS,53.794136996184900,-1.524041000000000
853559,LS9 8JU,53.794528819572400,-1.525114474606590
853560,LS9 8JW,53.796414000000000,-1.521905000000000
853561,LS9 8JX,53.794239712194800,-1.524632000000000
853562,LS9 8JY,53.793633567192700,-1.523743168525960
853563,LS9 8JZ,53.793303552792700,-1.524384475091830
853564,LS9 8LA,53.793665000000000,-1.526882937416700
853565,LS9 8LB,53.791601000000000,-1.525390000000000
853566,LS9 8LD,53.792434000000000,-1.527066000000000
853568,LS9 8LH,53.790036697160000,-1.523328515707810
853569,LS9 8LJ,53.790417000000000,-1.523810000000000
853570,LS9 8LS,53.796718318451300,-1.524209228625460
853571,LS9 8NA,53.795504676409200,-1.530993698785240
853572,LS9 8NB,53.795504676409200,-1.530993698785240
853573,LS9 8NG,53.794059000000000,-1.522084000000000
853574,LS9 8NH,53.793386678474900,-1.522683344619390
853575,LS9 8NJ,53.793844835738100,-1.520370718932010
853576,LS9 8NL,53.793110879931500,-1.521138096265260
853577,LS9 8NN,53.792277812961400,-1.521845853611420
853578,LS9 8NP,53.793715897541600,-1.521844687305390
853579,LS9 8NQ,53.790529372908800,-1.525174800881980
853580,LS9 8NR,53.790529372908800,-1.525174800881980
853581,LS9 8NW,53.791518429537300,-1.520746374129990
853582,LS9 8PA,53.793516285026600,-1.532776784967990
853583,LS9 8PB,53.792822000000000,-1.531934000000000
853584,LS9 8PD,53.795122304972800,-1.525183678716830
853585,LS9 8PF,53.793786414569600,-1.519248033976770
853586,LS9 8PH,53.793034490683300,-1.520015634897210
853587,LS9 8PL,53.792948616329300,-1.518953000000000
853588,LS9 8PN,53.792514421071100,-1.520325168191290
853589,LS9 8PQ,53.793161228350100,-1.520241891682460
853590,LS9 8QB,53.793053238853200,-1.517966099927680
853591,LS9 8QD,53.792918000000000,-1.517665602416600
853592,LS9 8QE,53.792933531298700,-1.517254006325450
853593,LS9 8QF,53.792746133822200,-1.517453000000000
853594,LS9 8QG,53.792591206731800,-1.517060594926520
853595,LS9 8QH,53.792435543237200,-1.516183000000000
853596,LS9 8QJ,53.791956136524300,-1.515595448808840
853597,LS9 8QL,53.791679508971800,-1.513868152603130
853598,LS9 8QN,53.791606254429200,-1.513535047116640
853599,LS9 8QQ,53.792446610030100,-1.516864915758010
853600,LS9 8QR,53.791415542638200,-1.521992270414820
853601,LS9 8QS,53.791183156310100,-1.520067117047140
853602,LS9 8QU,53.792141000000000,-1.516519000000000
853603,LS9 8QW,53.791831718412400,-1.515672000000000
853604,LS9 8QX,53.791802308930600,-1.517570581891310
853605,LS9 8RA,53.791735302159900,-1.516554311673210
853606,LS9 8RP,53.791072983570500,-1.521738112292720
853607,LS9 8RR,53.791150261784500,-1.523088206270510
853608,LS9 8RS,53.791787480065100,-1.522853286875590
853609,LS9 8RT,53.791209000000000,-1.524150000000000
853610,LS9 8RU,53.792446000000000,-1.523286000000000
853611,LS9 8RZ,53.792768099792300,-1.523085044834910
853612,LS9 8SE,53.792978432270200,-1.523993467783700
853613,LS9 8SF,53.796061820123900,-1.526387571923520
853614,LS9 8SG,53.795339689771100,-1.525606292162520
853615,LS9 8SR,53.798107103060000,-1.527655008469700
853616,LS9 8SS,53.797912676819300,-1.526214910983060
853617,LS9 8SY,53.797837055697100,-1.525274486350080
853618,LS9 8TJ,53.794931430574200,-1.520130616406950
853619,LS9 8TX,53.795482528097800,-1.520837837665280
853625,LS9 6QY,53.811846000000000,-1.489169000000000
853626,LS9 6QZ,53.808548303736200,-1.491744873231630
853627,LS9 6RA,53.805506121606900,-1.490749091148470
853628,LS9 6RE,53.812503703146500,-1.487672439004500
853629,LS9 6RF,53.812109157262000,-1.487889866699300
853630,LS9 6RG,53.810802990632100,-1.485111446438050
853631,LS9 6RH,53.809896138739700,-1.487430865809010
853632,LS9 6RJ,53.808155659072100,-1.488180996715080
853633,LS9 6RL,53.807696126358900,-1.487913252745240
853634,LS9 6RN,53.805662079733000,-1.487269898742150
853635,LS9 6RP,53.806967509309500,-1.494132874860660
853636,LS9 6RQ,53.810344220065700,-1.487121673797810
853637,LS9 6RS,53.805865068866600,-1.501313363967470
853638,LS9 6RT,53.805548000000000,-1.500391000000000
853639,LS9 6RU,53.805610225163200,-1.502713379291340
853640,LS9 6RW,53.805211856959400,-1.487077989689300
853641,LS9 6RX,53.810159142749600,-1.496478726127950
853642,LS9 6RY,53.810972862646100,-1.497623164363600
853643,LS9 6RZ,53.810698844114100,-1.496578567439900
853644,LS9 6SA,53.810041777079600,-1.494050000000000
853645,LS9 6SB,53.810614066473300,-1.495653205239270
853646,LS9 6SD,53.810809175243200,-1.495028214329320
853647,LS9 6SE,53.811067833514400,-1.494554320055610
853648,LS9 6SF,53.810668538829200,-1.493647928884660
853649,LS9 6SG,53.810567816491800,-1.493208733589240
853650,LS9 6SH,53.811642000000000,-1.494153000000000
853651,LS9 6SJ,53.811674410379900,-1.495594922556830
853652,LS9 6SL,53.812053075374100,-1.493737560224820
853653,LS9 6SP,53.813126325605500,-1.492479264828910
853654,LS9 6SQ,53.811149057550200,-1.492503137438290
853655,LS9 6SR,53.812606820286800,-1.495036993315570
853656,LS9 6SS,53.811908144091200,-1.497748669468940
853657,LS9 6ST,53.811046479041300,-1.498032324695580
853658,LS9 6SU,53.811149213538900,-1.498957487082700
853659,LS9 6SW,53.812466504166500,-1.491606374602850
853660,LS9 6SX,53.811674892050100,-1.493575059036730
853661,LS9 6SY,53.813812141526300,-1.493124053931350
853662,LS9 6TA,53.800486712415300,-1.504808469613840
853663,LS9 6TD,53.800805000000000,-1.503332000000000
853664,LS9 6TF,53.801733881802900,-1.499663000000000
853665,LS9 6TL,53.799565000000000,-1.507581296967360
853666,LS9 6TN,53.800519000000000,-1.505871000000000
853667,LS9 6TW,53.802594084876600,-1.501473625529460
853670,LS9 7AA,53.807309334776700,-1.518227855843890
853671,LS9 7AB,53.809007511009900,-1.515854577935060
853672,LS9 7AE,53.808621165914200,-1.515889398628750
853673,LS9 7AF,53.808711000000000,-1.515524000000000
853674,LS9 7AG,53.809013000000000,-1.514761000000000
853676,LS9 7AJ,53.810165000000000,-1.512850000000000
853677,LS9 7AL,53.809376000000000,-1.513496000000000
853678,LS9 7AN,53.809535710037300,-1.512795000000000
853679,LS9 7AP,53.809198233680900,-1.511904023689000
853680,LS9 7AQ,53.809127877938800,-1.514501640850180
853681,LS9 7AT,53.809467120801600,-1.511718668749200
853682,LS9 7AU,53.809661000000000,-1.512749000000000
853683,LS9 7AW,53.809260000000000,-1.513467000000000
853684,LS9 7AY,53.809917921933200,-1.512062716575090
853685,LS9 7AZ,53.809944514293400,-1.511971290348300
853686,LS9 7BA,53.810077000000000,-1.511241000000000
853687,LS9 7BB,53.809805249023200,-1.510879499736310
853688,LS9 7BD,53.810237087509300,-1.510980779886700
853689,LS9 7BE,53.805329863345900,-1.524461033813130
853690,LS9 7BG,53.809424114562800,-1.509987955652590
853691,LS9 7BH,53.807310228004100,-1.513991144703890
853692,LS9 7BJ,53.807849288581500,-1.511722272984060
853693,LS9 7BL,53.806320000000000,-1.513317305274000
853694,LS9 8UL,53.791622312418500,-1.528820756689160
853701,LS9 9AA,53.797714734609600,-1.521632226299810
853702,LS9 9AB,53.799785714574700,-1.498333754035440
853703,LS9 9AD,53.797138927210700,-1.519240077738560
853704,LS9 9AE,53.797147726164200,-1.521441314033190
853706,LS9 9AL,53.795855983201700,-1.500020194007840
853707,LS9 9AN,53.795355836844000,-1.500785189262700
853708,LS9 9AP,53.796206373742600,-1.499985666184690
853709,LS9 9BA,53.794541437601600,-1.519254585371650
853710,LS9 9BB,53.796253668774100,-1.504888671224900
853711,LS9 9BD,53.796501811462700,-1.504035591154660
853712,LS9 9BE,53.795587840574600,-1.502543441264470
853713,LS9 9BG,53.796081593208400,-1.502400970187610
853714,LS9 9BH,53.794472648883600,-1.500371000000000
853715,LS9 9BJ,53.794609420689400,-1.498532119194200
853717,LS9 9BN,53.798009776753800,-1.510105772005620
853718,LS9 9BP,53.797841860796100,-1.510806094898900
853719,LS9 9BQ,53.795029375368800,-1.500090743347950
853720,LS9 9BR,53.797711138721700,-1.509608249712240
853721,LS9 9BS,53.797116714109900,-1.509311547929160
853722,LS9 9BT,53.797501000000000,-1.510719000000000
853723,LS9 9BU,53.797346736484400,-1.510614491578970
853724,LS9 9BX,53.796454111162000,-1.509789000000000
853725,LS9 7BN,53.807314104995100,-1.512593000000000
853726,LS9 7BP,53.807749575606200,-1.513727912945020
853727,LS9 7BU,53.807653104983500,-1.512104187301350
853728,LS9 7BW,53.807665731512100,-1.512999981661800
853729,LS9 7BX,53.808501000000000,-1.512580000000000
853730,LS9 7BY,53.807557078893600,-1.513000000000000
853731,LS9 7BZ,53.807529869450300,-1.512743403786070
853732,LS9 7DB,53.800427794548600,-1.532700002742280
853733,LS9 7DD,53.804139002608100,-1.507756739282010
853734,LS9 7DE,53.800526244843500,-1.532592628873030
853736,LS9 7DG,53.804105553568100,-1.510566199462560
853737,LS9 7DH,53.803023382422600,-1.509682953348050
853738,LS9 7DJ,53.802964487680400,-1.508468940692050
853739,LS9 7DN,53.805390693010500,-1.512737824934980
853740,LS9 7DP,53.799258000000000,-1.529737000000000
853741,LS9 7DQ,53.803338631378500,-1.509710000000000
853742,LS9 7DR,53.802442194999900,-1.530673390967980
853743,LS9 7DT,53.800429035654800,-1.532746000000000
853744,LS9 7DU,53.801351866595300,-1.532371000000000
853745,LS9 7DW,53.799182242281500,-1.529070075612950
853746,LS9 7DX,53.804894000000000,-1.509813000000000
853747,LS9 7DZ,53.802377855830600,-1.530309704649770
853748,LS9 7EH,53.799659838502900,-1.529383560885630
853749,LS9 7EP,53.801477338642700,-1.518537603388280
853750,LS9 7ER,53.801477338642700,-1.518537603388280
853751,LS9 7ES,53.801191682609600,-1.519026732903560
853752,LS9 7ET,53.801191682609600,-1.519026732903560
853753,LS9 7EU,53.801781089866300,-1.518078626433100
853754,LS9 7EX,53.801781089866300,-1.518078626433100
853755,LS9 7EY,53.801660438693600,-1.519370586605390
853756,LS9 7EZ,53.802295395966800,-1.518573787653660
853757,LS9 7HA,53.801692624042300,-1.520675980440540
853758,LS9 7HB,53.802379660412500,-1.517175938633790
853759,LS9 7HD,53.802103000000000,-1.521947000000000
853760,LS9 7HE,53.801076000000000,-1.521366000000000
853761,LS9 7HH,53.800819944368300,-1.522720443734590
853762,LS9 7HP,53.802880143793100,-1.520950934661960
853763,LS9 7HR,53.808989726752100,-1.511755000000000
853764,LS9 7HT,53.802131926274400,-1.520171000000000
853765,LS9 7HU,53.802962854802900,-1.519158311741320
853766,LS9 7HW,53.802497747519300,-1.519725422097140
853767,LS9 7HX,53.801176972561600,-1.522093885093620
853768,LS9 7JA,53.802590982396900,-1.527361706879930
853769,LS9 7JB,53.803129000000000,-1.526885000000000
853770,LS9 7JD,53.803258159759900,-1.527885642211170
853771,LS9 7JE,53.803214873481900,-1.519246532863750
853772,LS9 7JH,53.803811501569600,-1.517857963717930
853773,LS9 7JJ,53.804577225814600,-1.516057433828240
853774,LS9 7JT,53.805382005183700,-1.515030802120210
853775,LS9 7JU,53.804184990102600,-1.519098783684340
853776,LS9 7JX,53.805503077156900,-1.520556619607820
853777,LS9 7LN,53.808137963165000,-1.518658743009020
853778,LS9 7LP,53.803816206559400,-1.523536741575410
853779,LS9 7LR,53.803172710132000,-1.524455061398330
853780,LS9 7LS,53.802822132048700,-1.524443842350210
853781,LS9 7LT,53.802763485604300,-1.525522545380030
853782,LS9 7LW,53.804517423006400,-1.523574348746520
853783,LS9 7LX,53.803341973116100,-1.528628710634890
853784,LS9 7LY,53.803919149339500,-1.528957000000000
853785,LS9 7NB,53.803959000000000,-1.529821000000000
853786,LS9 7NF,53.805582000000000,-1.528862000000000
853787,LS9 7NG,53.805450441434600,-1.529971690223870
853789,LS9 7NN,53.806732000000000,-1.526389000000000
853790,LS9 7NP,53.804181675436200,-1.527192000000000
853791,LS9 7NR,53.804462000000000,-1.525246880217090
853792,LS9 7NX,53.804703556547200,-1.527459435828840
853793,LS9 7PA,53.803761467743600,-1.527879991301880
853794,LS9 7PB,53.803505807361300,-1.526865538739380
853795,LS9 7PD,53.803934158649900,-1.526086330845380
853796,LS9 7PE,53.803312991905200,-1.525835205981670
853797,LS9 7PF,53.803741396588800,-1.525071174547180
853798,LS9 7PG,53.805299000000000,-1.529958000000000
853799,LS9 7PH,53.799757045478400,-1.524402589590360
853800,LS9 7PJ,53.798381895942100,-1.519893880938100
853801,LS9 7PL,53.798627536190700,-1.521304000000000
853802,LS9 7PN,53.798350253069400,-1.520972168974560
853803,LS9 7PP,53.798258224908200,-1.522688786962540
853804,LS9 7PQ,53.804169856526300,-1.524322311025700
853805,LS9 7PS,53.799150000000000,-1.522891000000000
853806,LS9 7PT,53.798794524980200,-1.524200923057280
853807,LS9 7PU,53.798593638981600,-1.525675864523830
853808,LS9 7PW,53.798354188233000,-1.521958958612160
853809,LS9 7PX,53.799359088584300,-1.526046792287020
853810,LS9 7PY,53.800191098034200,-1.525065721032640
853811,LS9 7PZ,53.799718204520200,-1.523674265974820
853812,LS9 7QA,53.800335638025500,-1.522984047489140
853813,LS9 7QB,53.800630479185600,-1.522540399330890
853814,LS9 7QD,53.800699664579100,-1.524118636951260
853815,LS9 7QE,53.799550106335100,-1.526621574497060
853816,LS9 7QL,53.800393000000000,-1.512477000000000
853817,LS9 7QN,53.800074440729600,-1.511236000000000
853818,LS9 7QP,53.798892631126000,-1.515029725513670
853819,LS9 7QQ,53.799449000000000,-1.512275000000000
853820,LS9 7QR,53.798394380656000,-1.514063817350610
853821,LS9 7QS,53.798401830739200,-1.513684178998340
853822,LS9 7QT,53.798965773681500,-1.513115912971460
853823,LS9 7QW,53.800427674466000,-1.514132000000000
853824,LS9 7QX,53.798427501163400,-1.513365058056420
853826,LS9 1AR,53.827163000000000,-1.456774000000000
853830,LS9 1BD,53.827163000000000,-1.456774000000000
853833,LS9 1BG,53.827163000000000,-1.456774000000000
853835,LS9 6AA,53.810450994882000,-1.510537884616660
853836,LS9 6AB,53.811684957310300,-1.508974453632060
853837,LS9 6AD,53.802549831955200,-1.495188139764230
853838,LS9 6AE,53.810567276318100,-1.510399852319100
853839,LS9 6AF,53.810780747420700,-1.509850649709000
853840,LS9 6AG,53.810913948335300,-1.509454244630850
853841,LS9 6AH,53.811256940217400,-1.507612646655910
853842,LS9 6AJ,53.811329526286100,-1.507778850867630
853843,LS9 6AL,53.811358916700400,-1.508370791017610
853844,LS9 6AN,53.810471319797900,-1.508912697312820
853845,LS9 6AP,53.808427338847800,-1.508010244753930
853846,LS9 6AQ,53.811182000000000,-1.508722000000000
853847,LS9 6AR,53.808525081692500,-1.507355000000000
853848,LS9 6AS,53.809133000000000,-1.506696000000000
853849,LS9 6AT,53.808694000000000,-1.507066000000000
853850,LS9 6AU,53.808888397123000,-1.506471074814800
853851,LS9 6AW,53.809307314481100,-1.505615738883480
853852,LS9 6AX,53.809412334896300,-1.509304719714300
853853,LS9 6AY,53.810453282443500,-1.508897721575060
853854,LS9 6AZ,53.810343130623200,-1.508337111256560
853855,LS9 6BA,53.809526440027900,-1.508635198854210
853856,LS9 6BB,53.809245086690100,-1.507970302771230
853857,LS9 6BD,53.809543295803500,-1.508361651679150
853858,LS9 6BE,53.809613267274100,-1.507890062869530
853859,LS9 6BG,53.810278000000000,-1.507624000000000
853860,LS9 6BH,53.809797393875200,-1.506764127743570
853861,LS9 6BJ,53.809850320683600,-1.506520527045830
853862,LS9 6BL,53.809891133356800,-1.505517755622340
853863,LS9 6BN,53.809251010347900,-1.505039332379720
853864,LS9 6BP,53.809464206121600,-1.504429378516870
853865,LS9 6BQ,53.810078379878300,-1.507337910920770
853866,LS9 6BR,53.810013646944600,-1.502539801081230
853867,LS9 6BS,53.809755397096500,-1.503119932662740
853868,LS9 6BT,53.810394962267800,-1.503461661102790
853869,LS9 6BU,53.811108772539900,-1.506551314080710
853870,LS9 6BW,53.809522662343200,-1.503503000000000
853871,LS9 6BX,53.812290197120300,-1.505337663467260
853872,LS9 6BY,53.811372032847700,-1.502827461774640
853873,LS9 6BZ,53.811087999962100,-1.501524766324580
853874,LS9 6DA,53.811151273972600,-1.505958533768090
853875,LS9 6DD,53.808462728936200,-1.507873159030060
853876,LS9 6DF,53.807497102810600,-1.511316357983830
